item,lift,confidence
trousers & waistcoats,2.126513789,0.12195122
waistcoats & trousers,2.126513789,0.006954103
rings & trenchcoats,2.126441655,0.25
trenchcoats & rings,2.126441655,0.000678426
totes & espadrilles,2.126126126,0.144144144
espadrilles & totes,2.126126126,0.065882353
cases & tubes,2.122721373,0.031914894
tubes & cases,2.122721373,0.00795756
aviators & raincoats,2.119611158,0.071428571
raincoats & aviators,2.119611158,0.001183432
slides & ponchos,2.119252874,0.017241379
ponchos & slides,2.119252874,0.004901961
shoes & handbags,2.118365473,0.083636364
handbags & shoes,2.118365473,0.06969697
backpacks & sweatshirts,2.116918661,0.281045752
sweatshirts & backpacks,2.116918661,0.038750375
backpacks & t-shirts,2.115436395,0.280848963
t-shirts & backpacks,2.115436395,0.170922199
headbands & boinas,2.114784515,0.014084507
boinas & headbands,2.114784515,0.005988024
bangles & sandalens,2.110157368,0.058823529
sandalens & bangles,2.110157368,0.004291845
sweaters & knits,2.108042953,0.087264151
knits & sweaters,2.108042953,0.071290944
totes & raincoats,2.107142857,0.142857143
raincoats & totes,2.107142857,0.001176471
shirts & boinas,2.105614718,0.154929577
boinas & shirts,2.105614718,0.00596206
wraps & thongs,2.104313528,0.111111111
wraps & briefs,2.104313528,0.111111111
briefs & wraps,2.104313528,0.009818731
thongs & wraps,2.104313528,0.00755287
belts & scarfs,2.104179696,0.178907721
scarfs & belts,2.104179696,0.089118199
beanies & bras,2.101888137,0.033613445
bras & beanies,2.101888137,0.029925187
ballerinass & waistcoats,2.101667924,0.024390244
waistcoats & ballerinass,2.101667924,0.006872852
sweaters & loafers,2.100611544,0.086956522
loafers & sweaters,2.100611544,0.01734104
flats & oxfords,2.09832636,0.1
flats & miniskirts,2.09832636,0.1
oxfords & flats,2.09832636,0.005020921
miniskirts & flats,2.09832636,0.00083682
trousers & ballerinass,2.097283359,0.120274914
ballerinass & trousers,2.097283359,0.02433936
dresses & tiaras,2.09610904,0.534246575
tiaras & dresses,2.09610904,0.006102331
gowns & fascinators,2.094470431,0.048780488
fascinators & gowns,2.094470431,0.006849315
espadrilles & eyewears,2.093290201,0.064864865
eyewears & espadrilles,2.093290201,0.015444015
jeans & tees,2.093035245,0.460843373
tees & jeans,2.093035245,0.027712371
tights & sandalens,2.092198582,0.019607843
sandalens & tights,2.092198582,0.004255319
bracelets & wraps,2.089733989,0.324773414
wraps & bracelets,2.089733989,0.110341288
pants & puffers,2.088713036,0.114285714
puffers & pants,2.088713036,0.002915452
bikinis & fedoras,2.088380932,0.059299191
fedoras & bikinis,2.088380932,0.030898876
hats & playsuits,2.085072359,0.157575758
playsuits & hats,2.085072359,0.027440633
espadrilles & bikinis,2.084960161,0.064606742
bikinis & espadrilles,2.084960161,0.059202059
shoes & cases,2.082696996,0.082228117
cases & shoes,2.082696996,0.031313131
frames & shirtdresses,2.082641196,0.05
shirtdresses & frames,2.082641196,0.00166113
wallets & gowns,2.08187761,0.214041096
gowns & wallets,2.08187761,0.048487199
socks & luggages,2.077809082,0.035714286
socks & hoods,2.077809082,0.035714286
luggages & socks,2.077809082,0.002320186
hoods & socks,2.077809082,0.002320186
tops & tubes,2.077803343,0.638297872
tubes & tops,2.077803343,0.007789173
skirts & panties,2.075573214,0.333333333
panties & skirts,2.075573214,0.000248324
shirts & overalls,2.074929146,0.152671756
overalls & shirts,2.074929146,0.010840108
"watches, & ray-bans",2.074868338,0.24120603
"ray-bans & watches,",2.074868338,0.016466552
purses & bottles,2.073570759,0.030927835
bottles & purses,2.073570759,0.024064171
dresses & slips,2.071600688,0.528
slips & dresses,2.071600688,0.030981067
loafers & briefs,2.070688303,0.017094017
briefs & loafers,2.070688303,0.009661836
heels & miniskirts,2.070602808,0.2
sweaters & puffers,2.070602808,0.085714286
puffers & sweaters,2.070602808,0.002890173
miniskirts & heels,2.070602808,0.000825764
backpacks & overalls,2.069942834,0.27480916
overalls & backpacks,2.069942834,0.010814058
purses & bras,2.065826331,0.030812325
bras & purses,2.065826331,0.029411765
pants & boinas,2.059294543,0.112676056
boinas & pants,2.059294543,0.005830904
leggings & cases,2.05891593,0.061007958
cases & leggings,2.05891593,0.030955585
hats & thongs,2.058340663,0.155555556
thongs & hats,2.058340663,0.007387863
chokers & socks,2.057903763,0.11136891
socks & chokers,2.057903763,0.035372144
booties & gloves,2.057541412,0.103225806
gloves & booties,2.057541412,0.012718601
trousers & jumpers,2.056960255,0.117962466
jumpers & trousers,2.056960255,0.030598053
skirts & tubes,2.053492648,0.329787234
tubes & skirts,2.053492648,0.007698038
cardigans & camisoles,2.053035033,0.048879837
camisoles & cardigans,2.053035033,0.040201005
"bracelets & watches,",2.052839168,0.319039451
"watches, & bracelets",2.052839168,0.238645112
bottles & kaftans,2.051628211,0.023809524
kaftans & bottles,2.051628211,0.006872852
aviators & swimsuits,2.051236605,0.069124424
swimsuits & aviators,2.051236605,0.035502959
ties & bikinis,2.048554136,0.066011236
bikinis & ties,2.048554136,0.058168317
purses & overalls,2.047189452,0.030534351
pullovers & overalls,2.047189452,0.015267176
overalls & pullovers,2.047189452,0.010695187
overalls & purses,2.047189452,0.010695187
aviators & ponchos,2.046521118,0.068965517
ponchos & aviators,2.046521118,0.004733728
belts & loafers,2.045436006,0.173913043
loafers & belts,2.045436006,0.016885553
swimsuits & capes,2.045185759,0.03539823
capes & swimsuits,2.045185759,0.00921659
backpacks & ray-bans,2.043938527,0.271356784
ray-bans & backpacks,2.043938527,0.016221087
jeans & sweaters,2.043349809,0.449903661
sweaters & jeans,2.043349809,0.084586126
boots & thermals,2.041051661,0.352941176
thermals & boots,2.041051661,0.001383764
sweaters & pins,2.039230038,0.084415584
pins & sweaters,2.039230038,0.012524085
jumpers & satchels,2.037127305,0.03030303
satchels & jumpers,2.037127305,0.026809651
overalls & tubes,2.036300146,0.010638298
tubes & overalls,2.036300146,0.007633588
jeans & ponchos,2.035956754,0.448275862
ponchos & jeans,2.035956754,0.004709292
scarfs & ponchos,2.035440613,0.086206897
ponchos & scarfs,2.035440613,0.004708098
jeans & hoodies,2.033619261,0.447761194
hoodies & jeans,2.033619261,0.032602789
vests & tights,2.032421479,0.025531915
tights & vests,2.032421479,0.019047619
socks & vests,2.031635547,0.034920635
vests & socks,2.031635547,0.025522042
hats & tunics,2.028935796,0.153333333
tunics & hats,2.028935796,0.012137203
totes & slingbackss,2.024509804,0.137254902
slingbackss & totes,2.024509804,0.004117647
"watches, & castaners",2.024013722,0.235294118
"castaners & watches,",2.024013722,0.004116638
sandals & rompers,2.019242289,0.376146789
rompers & sandals,2.019242289,0.008777564
scarfs & cardigans,2.017029592,0.085427136
scarfs & ray-bans,2.017029592,0.085427136
cardigans & scarfs,2.017029592,0.048022599
ray-bans & scarfs,2.017029592,0.016007533
slippers & kaftans,2.016972329,0.011904762
kaftans & slippers,2.016972329,0.006756757
sandals & visors,2.013086063,0.375
sweaters & joggers,2.013086063,0.083333333
joggers & sweaters,2.013086063,0.005780347
visors & sandals,2.013086063,0.001926782
chokers & sweatpants,2.008506616,0.108695652
sweatpants & chokers,2.008506616,0.007369197
bracelets & shawls,2.004168823,0.31147541
shawls & bracelets,2.004168823,0.004875545
camisoles & slides,2.002715547,0.039215686
slides & camisoles,2.002715547,0.016293279
handbags & headbands,2.001996008,0.065868263
headbands & tunics,2.001996008,0.013333333
headbands & handbags,2.001996008,0.013333333
tunics & headbands,2.001996008,0.011976048
sneakers & tees,1.998575198,0.31626506
tees & sneakers,1.998575198,0.026461694
flats & trainers,1.998406057,0.095238095
flats & kimonos,1.998406057,0.095238095
kimonos & flats,1.998406057,0.010041841
trainers & flats,1.998406057,0.005020921
skirts & blouses,1.996556754,0.320643432
blouses & skirts,1.996556754,0.148497641
jumpsuits & castaners,1.99594046,0.058823529
castaners & jumpsuits,1.99594046,0.00405954
frames & headbands,1.995344858,0.047904192
headbands & frames,1.995344858,0.013289037
handbags & shawls,1.993045206,0.06557377
shawls & handbags,1.993045206,0.004848485
bangles & thongs,1.992926403,0.055555556
bangles & kimonos,1.992926403,0.055555556
kimonos & bangles,1.992926403,0.010014306
thongs & bangles,1.992926403,0.007153076
t-shirts & packs,1.991637449,0.16091954
packs & t-shirts,1.991637449,0.006910168
vests & parkas,1.990079365,0.025
parkas & vests,1.990079365,0.003174603
frames & cases,1.988728994,0.047745358
cases & frames,1.988728994,0.029900332
backpacks & joggers,1.987688161,0.263888889
joggers & backpacks,1.987688161,0.00570742
cardigans & slippers,1.986565711,0.047297297
slippers & cardigans,1.986565711,0.011725293
pants & sweatpants,1.986547725,0.108695652
sweatpants & pants,1.986547725,0.00728863
coats & puffs,1.985666772,0.073170732
pins & waistcoats,1.985666772,0.012195122
waistcoats & pins,1.985666772,0.006493506
puffs & coats,1.985666772,0.003246753
hats & parkas,1.984828496,0.15
parkas & hats,1.984828496,0.003166227
blazers & fedoras,1.984333484,0.088948787
fedoras & blazers,1.984333484,0.029359431
frames & kimonos,1.983467806,0.047619048
kimonos & frames,1.983467806,0.009966777
socks & tights,1.980549933,0.034042553
tights & socks,1.980549933,0.018561485
sweaters & shawls,1.980084652,0.081967213
shawls & sweaters,1.980084652,0.004816956
aviators & underwires,1.978303748,0.066666667
underwires & aviators,1.978303748,0.001183432
jumpers & slides,1.977211796,0.029411765
slides & jumpers,1.977211796,0.016085791
totes & ballerinass,1.976804124,0.134020619
ballerinass & totes,1.976804124,0.022941176
trousers & tunics,1.976240148,0.113333333
tunics & trousers,1.976240148,0.011821975
sneakers & bottles,1.976139875,0.312714777
bottles & sneakers,1.976139875,0.022933468
caps & ray-bans,1.975688547,0.045226131
ray-bans & caps,1.975688547,0.015679443
blouses & blazers,1.973693626,0.146797153
blazers & blouses,1.973693626,0.08847185
handbags & pins,1.973632428,0.064935065
pins & handbags,1.973632428,0.012121212
gloves & waistcoats,1.972856019,0.012195122
gloves & hoodys,1.972856019,0.012195122
waistcoats & gloves,1.972856019,0.006451613
hoodys & gloves,1.972856019,0.006451613
bracelets & ray-bans,1.972365033,0.306532663
ray-bans & bracelets,1.972365033,0.015653066
shoes & headbands,1.971662735,0.077844311
headbands & shoes,1.971662735,0.013131313
knits & underwires,1.971305031,0.066666667
underwires & knits,1.971305031,0.001179245
slippers & wristlets,1.970065996,0.011627907
wristlets & slippers,1.970065996,0.006756757
rings & gowns,1.966230298,0.231164384
gowns & rings,1.966230298,0.045793758
briefs & rompers,1.96620403,0.009174312
rompers & briefs,1.96620403,0.008547009
necklaces & brooches,1.964701965,0.363636364
brooches & necklaces,1.964701965,0.001723766
dresses & nightgowns,1.961743076,0.5
nightgowns & dresses,1.961743076,0.00015647
bracelets & waistcoats,1.96171852,0.304878049
waistcoats & bracelets,1.96171852,0.006415191
sneakers & packs,1.961163445,0.310344828
packs & sneakers,1.961163445,0.006804435
shoes & gloves,1.960899316,0.077419355
gloves & shoes,1.960899316,0.012121212
"watches, & scarfs",1.960167715,0.22787194
"scarfs & watches,",1.960167715,0.083018868
flats & tunics,1.958437936,0.093333333
tunics & flats,1.958437936,0.011715481
bikinis & joggers,1.956538702,0.055555556
joggers & bikinis,1.956538702,0.005617978
handbags & pouchs,1.955642213,0.064343164
pouchs & handbags,1.955642213,0.029090909
trousers & satchels,1.95510389,0.112121212
satchels & trousers,1.95510389,0.025730181
sweatshirts & luggages,1.951058201,0.035714286
bras & joggers,1.951058201,0.027777778
slides & kimonos,1.951058201,0.015873016
kimonos & slides,1.951058201,0.009803922
joggers & bras,1.951058201,0.005602241
luggages & sweatshirts,1.951058201,0.002178649
belts & ray-bans,1.950359207,0.165829146
ray-bans & belts,1.950359207,0.015478424
pouchs & loafers,1.948556553,0.028985507
loafers & pouchs,1.948556553,0.016085791
playsuits & briefs,1.948329448,0.025641026
briefs & playsuits,1.948329448,0.009090909
slippers & packs,1.947421559,0.011494253
packs & slippers,1.947421559,0.006756757
jeans & hoods,1.94646415,0.428571429
hoods & jeans,1.94646415,0.002173519
wallets & underwires,1.945306439,0.2
underwires & wallets,1.945306439,0.001163693
pants & tubes,1.944280752,0.106382979
tubes & pants,1.944280752,0.00728863
skirts & bodysuits,1.943951498,0.312195122
bodysuits & skirts,1.943951498,0.031785448
frames & tunics,1.94379845,0.046666667
tunics & frames,1.94379845,0.011627907
shirts & raincoats,1.941540844,0.142857143
caps & thongs,1.941540844,0.044444444
vests & puffs,1.941540844,0.024390244
thongs & caps,1.941540844,0.006968641
puffs & vests,1.941540844,0.003174603
raincoats & shirts,1.941540844,0.001084011
backpacks & jumpers,1.938605979,0.257372654
jumpers & backpacks,1.938605979,0.028837489
coats & raincoats,1.938388992,0.071428571
coats & luggages,1.938388992,0.071428571
luggages & coats,1.938388992,0.002164502
raincoats & coats,1.938388992,0.001082251
handbags & slides,1.936868687,0.06372549
slides & handbags,1.936868687,0.015757576
clutches & puffs,1.935396727,0.195121951
puffs & clutches,1.935396727,0.003164557
aviators & sweatpants,1.935297144,0.065217391
sweatpants & aviators,1.935297144,0.007100592
hats & scarfs,1.931251832,0.145951036
scarfs & hats,1.931251832,0.081794195
"sunglasses, & fedoras",1.928729357,0.506738544
"fedoras & sunglasses,",1.928729357,0.028536733
leggings & puffers,1.928475293,0.057142857
puffers & leggings,1.928475293,0.00269179
tees & tights,1.928351705,0.025531915
tights & tees,1.928351705,0.018072289
boots & panties,1.927659902,0.333333333
panties & boots,1.927659902,0.000230627
totes & bikinis,1.926615169,0.130617978
bikinis & totes,1.926615169,0.054705882
bags & nightgowns,1.926475108,0.5
nightgowns & bags,1.926475108,0.000153657
loafers & kimonos,1.922781995,0.015873016
kimonos & loafers,1.922781995,0.009661836
coats & capes,1.921235107,0.07079646
capes & coats,1.921235107,0.008658009
bikinis & playsuits,1.920965271,0.054545455
playsuits & bikinis,1.920965271,0.025280899
tops & briefs,1.919748217,0.58974359
briefs & tops,1.919748217,0.008957549
scarfs & sweaters,1.910725755,0.080924855
sweaters & scarfs,1.910725755,0.079096045
satchels & ray-bans,1.909167047,0.025125628
ray-bans & satchels,1.909167047,0.015151515
socks & shawls,1.907496862,0.032786885
shawls & socks,1.907496862,0.004640371
shirts & robes,1.907478724,0.140350877
robes & shirts,1.907478724,0.004336043
"sunglasses, & swimsuits",1.90308136,0.5
"swimsuits & sunglasses,",1.90308136,0.032938676
sandals & handbags,1.900027896,0.353939394
handbags & sandals,1.900027896,0.06251338
shirts & blazers,1.898357106,0.139679715
blazers & shirts,1.898357106,0.085094851
espadrilles & castaners,1.898326898,0.058823529
castaners & espadrilles,1.898326898,0.003861004
boots & shawls,1.89605892,0.327868852
shawls & boots,1.89605892,0.004612546
vests & kaftans,1.895313681,0.023809524
vests & kimonos,1.895313681,0.023809524
kimonos & vests,1.895313681,0.00952381
kaftans & vests,1.895313681,0.006349206
jeans & pullovers,1.894419654,0.417112299
pullovers & jeans,1.894419654,0.014127875
wraps & shirtdresses,1.893882175,0.1
wraps & oxfords,1.893882175,0.1
oxfords & wraps,1.893882175,0.004531722
shirtdresses & wraps,1.893882175,0.001510574
jumpers & boinas,1.893667636,0.028169014
boinas & jumpers,1.893667636,0.00536193
jumpsuits & bangles,1.893145243,0.055793991
bangles & jumpsuits,1.893145243,0.052774019
necklaces & shirtdresses,1.891025641,0.35
aviators & slides,1.891025641,0.06372549
slides & aviators,1.891025641,0.015384615
shirtdresses & necklaces,1.891025641,0.001508296
shorts & bottles,1.890911227,0.295532646
